clock	watch	T_int	T_ext	T_set	Cp	Ci	Cd	Hp	Hi	Hd
20200714 162447	7847.758	32.07	31.78	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162449	7849.808	32.04	31.78	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162451	7851.857	32.01	31.78	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162453	7853.902	32.0	31.77	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162455	7855.947	31.97	31.77	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162457	7857.997	31.96	31.77	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162459	7860.047	31.93	31.76	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162501	7862.097	31.9	31.76	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162503	7864.139	31.89	31.76	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162505	7866.183	31.86	31.76	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162507	7868.235	31.84	31.75	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162509	7870.28	31.82	31.75	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162511	7872.331	31.79	31.74	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162513	7874.377	31.77	31.74	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162515	7876.427	31.75	31.74	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162518	7878.475	31.73	31.73	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162520	7880.525	31.71	31.73	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162522	7882.57	31.68	31.73	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162524	7884.613	31.66	31.72	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162526	7886.661	31.64	31.72	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162528	7888.712	31.62	31.71	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162530	7890.759	31.6	31.71	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162532	7892.809	31.57	31.7	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162534	7894.853	31.55	31.7	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162536	7896.901	31.53	31.7	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162538	7898.951	31.51	31.69	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162540	7900.999	31.48	31.68	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162542	7903.048	31.46	31.68	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162544	7905.093	31.44	31.67	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162546	7907.141	31.42	31.67	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162548	7909.189	31.4	31.66	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162550	7911.237	31.38	31.65	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162552	7913.278	31.35	31.65	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162554	7915.332	31.33	31.64	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162556	7917.38	31.31	31.64	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162558	7919.426	31.29	31.63	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162601	7921.476	31.26	31.62	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162603	7923.522	31.24	31.62	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162605	7925.57	31.22	31.61	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162607	7927.616	31.2	31.61	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162609	7929.661	31.18	31.6	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162611	7931.713	31.16	31.59	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162613	7933.76	31.13	31.59	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162615	7935.808	31.11	31.58	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162617	7937.85	31.09	31.58	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162619	7939.903	31.07	31.57	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162621	7941.949	31.05	31.56	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162623	7943.999	31.02	31.55	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162625	7946.039	31.0	31.54	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162627	7948.093	30.98	31.54	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162629	7950.136	30.96	31.53	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162631	7952.185	30.94	31.52	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162633	7954.236	30.91	31.51	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162635	7956.277	30.9	31.5	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162637	7958.329	30.87	31.5	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162639	7960.377	30.86	31.49	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162641	7962.427	30.83	31.47	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162644	7964.467	30.8	31.47	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162646	7966.521	30.79	31.46	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162648	7968.569	30.76	31.46	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162650	7970.611	30.75	31.44	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162652	7972.664	30.72	31.43	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162654	7974.705	30.69	31.43	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162656	7976.76	30.68	31.42	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162658	7978.801	30.65	31.41	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162700	7980.851	30.64	31.4	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162702	7982.901	30.61	31.39	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162704	7984.951	30.59	31.39	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162706	7986.991	30.57	31.37	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162708	7989.041	30.55	31.37	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162710	7991.086	30.53	31.36	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162712	7993.14	30.5	31.34	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162714	7995.182	30.48	31.34	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162716	7997.231	30.46	31.32	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162718	7999.278	30.44	31.32	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162720	8001.328	30.42	31.31	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162722	8003.378	30.4	31.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162724	8005.421	30.37	31.29	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162727	8007.474	30.36	31.28	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162729	8009.521	30.33	31.27	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162731	8011.563	30.32	31.26	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162733	8013.612	30.29	31.25	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162735	8015.659	30.26	31.24	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162737	8017.705	30.25	31.22	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162739	8019.759	30.22	31.22	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162741	8021.802	30.21	31.2	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162743	8023.852	30.18	31.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162745	8025.902	30.15	31.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162747	8027.952	30.14	31.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162749	8029.994	30.11	31.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162751	8032.039	30.1	31.15	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162753	8034.087	30.08	31.15	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162755	8036.138	30.05	31.13	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162757	8038.185	30.04	31.12	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162759	8040.232	30.01	31.11	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162801	8042.28	30.0	31.1	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162803	8044.346	29.97	31.08	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162805	8046.394	29.94	31.08	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162807	8048.44	29.93	31.06	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162810	8050.487	29.9	31.06	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162812	8052.534	29.89	31.04	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162814	8054.583	29.86	31.03	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162816	8056.631	29.84	31.02	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162818	8058.68	29.82	31.01	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162820	8060.72	29.8	31.0	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162822	8062.783	29.78	30.99	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162824	8064.84	29.76	30.97	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162826	8066.88	29.73	30.97	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162828	8068.93	29.72	30.95	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162830	8070.98	29.69	30.95	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162832	8073.021	29.68	30.93	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162834	8075.068	29.65	30.91	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162836	8077.117	29.63	30.91	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162838	8079.165	29.61	30.89	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162840	8081.215	29.59	30.88	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162842	8083.264	29.57	30.87	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162844	8085.307	29.55	30.85	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162846	8087.354	29.52	30.84	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162848	8089.405	29.51	30.83	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162850	8091.457	29.48	30.82	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162853	8093.504	29.47	30.81	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162855	8095.548	29.44	30.79	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162857	8097.601	29.42	30.79	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162859	8099.643	29.4	30.77	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162901	8101.694	29.38	30.76	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162903	8103.742	29.36	30.75	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162905	8105.785	29.34	30.73	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162907	8107.832	29.31	30.72	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162909	8109.882	29.3	30.7	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162911	8111.932	29.27	30.7	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162913	8113.982	29.26	30.68	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162915	8116.024	29.23	30.66	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162917	8118.071	29.21	30.66	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162919	8120.118	29.19	30.64	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162921	8122.166	29.17	30.63	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162923	8124.216	29.16	30.62	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162925	8126.258	29.13	30.6	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162927	8128.311	29.1	30.59	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162929	8130.355	29.09	30.57	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162931	8132.405	29.06	30.57	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162933	8134.455	29.05	30.55	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162936	8136.505	29.03	30.53	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162938	8138.566	29.0	30.53	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162940	8140.616	28.99	30.51	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162942	8142.656	28.96	30.51	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162944	8144.709	28.95	30.49	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162946	8146.756	28.92	30.47	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162948	8148.806	28.89	30.46	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162950	8150.852	28.88	30.44	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162952	8152.901	28.85	30.44	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162954	8154.94	28.84	30.42	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162956	8156.988	28.81	30.4	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 162958	8159.042	28.79	30.39	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163000	8161.083	28.77	30.38	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163002	8163.135	28.75	30.37	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163004	8165.183	28.73	30.35	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163006	8167.233	28.7	30.33	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163008	8169.273	28.68	30.32	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163010	8171.32	28.66	30.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163012	8173.376	28.64	30.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163014	8175.417	28.62	30.28	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163017	8177.468	28.6	30.26	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163019	8179.511	28.57	30.26	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163021	8181.567	28.56	30.24	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163023	8183.607	28.53	30.23	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163025	8185.661	28.52	30.21	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163027	8187.711	28.49	30.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163029	8189.757	28.46	30.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163031	8191.804	28.45	30.16	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163033	8193.851	28.42	30.16	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163035	8195.899	28.41	30.14	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163037	8197.943	28.38	30.12	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163039	8199.987	28.36	30.12	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163041	8202.037	28.34	30.09	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163043	8204.091	28.32	30.09	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163045	8206.135	28.3	30.07	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163047	8208.185	28.28	30.05	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163049	8210.225	28.25	30.04	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163051	8212.279	28.24	30.02	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163053	8214.321	28.21	30.02	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163055	8216.369	28.2	29.99	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163057	8218.419	28.17	29.97	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163100	8220.463	28.15	29.97	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163102	8222.513	28.13	29.95	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163104	8224.558	28.11	29.94	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163106	8226.608	28.1	29.92	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163108	8228.659	28.08	29.9	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163110	8230.708	28.06	29.89	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163112	8232.752	28.05	29.87	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163114	8234.797	28.03	29.87	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163116	8236.844	28.03	29.85	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163118	8238.89	28.02	29.83	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163120	8240.945	28.01	29.82	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163122	8242.99	28.01	29.8	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163124	8245.036	28.01	29.8	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163126	8247.086	28.02	29.77	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163128	8249.136	28.02	29.76	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163130	8251.177	28.04	29.75	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163132	8253.23	28.04	29.73	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163134	8255.273	28.06	29.73	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163136	8257.322	28.08	29.7	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163138	8259.369	28.1	29.68	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163140	8261.42	28.13	29.68	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163143	8263.471	28.15	29.65	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163145	8265.518	28.19	29.65	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163147	8267.559	28.21	29.63	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163149	8269.609	28.26	29.61	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163151	8271.659	28.31	29.61	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163153	8273.704	28.34	29.59	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163155	8275.754	28.4	29.58	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163157	8277.802	28.43	29.56	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163159	8279.847	28.49	29.56	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163201	8281.89	28.55	29.54	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163203	8283.944	28.59	29.52	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163205	8285.989	28.65	29.51	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163207	8288.037	28.68	29.5	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163209	8290.087	28.75	29.49	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163211	8292.137	28.81	29.47	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163213	8294.182	28.84	29.45	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163215	8296.228	28.91	29.45	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163217	8298.274	28.94	29.43	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163219	8300.324	29.01	29.43	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163221	8302.371	29.07	29.41	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163223	8304.42	29.1	29.39	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163226	8306.463	29.17	29.39	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163228	8308.515	29.2	29.38	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163230	8310.56	29.26	29.37	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163232	8312.611	29.32	29.36	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163234	8314.661	29.36	29.34	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163236	8316.706	29.42	29.34	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163238	8318.754	29.45	29.33	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163240	8320.798	29.52	29.32	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163242	8322.845	29.58	29.31	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163244	8324.897	29.61	29.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163246	8326.941	29.68	29.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163248	8328.991	29.71	29.29	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163250	8331.039	29.77	29.28	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163252	8333.088	29.84	29.28	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163254	8335.131	29.87	29.27	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163256	8337.182	29.93	29.26	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163258	8339.222	29.96	29.25	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163300	8341.277	30.02	29.25	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163302	8343.324	30.09	29.24	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163304	8345.372	30.12	29.23	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163306	8347.43	30.18	29.23	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163309	8349.483	30.22	29.22	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163311	8351.525	30.28	29.21	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163313	8353.576	30.34	29.21	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163315	8355.622	30.37	29.2	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163317	8357.669	30.44	29.2	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163319	8359.715	30.47	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163321	8361.762	30.53	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163323	8363.812	30.59	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163325	8365.862	30.63	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163327	8367.912	30.69	29.18	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163329	8369.958	30.72	29.18	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163331	8372.001	30.78	29.18	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163333	8374.05	30.84	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163335	8376.102	30.87	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163337	8378.149	30.94	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163339	8380.193	30.97	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163341	8382.245	31.03	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163343	8384.292	31.09	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163345	8386.341	31.12	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163347	8388.387	31.19	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163349	8390.431	31.22	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163352	8392.475	31.28	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163354	8394.528	31.34	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163356	8396.574	31.37	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163358	8398.624	31.43	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163400	8400.672	31.46	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163402	8402.718	31.53	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163404	8404.763	31.59	29.17	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163406	8406.813	31.62	29.18	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163408	8408.863	31.68	29.18	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163410	8410.91	31.71	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163412	8412.958	31.78	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163414	8415.004	31.84	29.19	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163416	8417.053	31.87	29.2	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163418	8419.099	31.93	29.2	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163420	8421.142	31.96	29.2	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163422	8423.195	32.02	29.21	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163424	8425.242	32.08	29.21	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163426	8427.292	32.11	29.22	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163428	8429.339	32.18	29.22	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163430	8431.386	32.21	29.23	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163432	8433.431	32.27	29.24	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163435	8435.497	32.33	29.25	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163437	8437.543	32.36	29.26	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163439	8439.593	32.42	29.26	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163441	8441.643	32.45	29.27	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163443	8443.681	32.51	29.28	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163445	8445.728	32.57	29.28	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163447	8447.783	32.6	29.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163449	8449.824	32.66	29.3	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163451	8451.88	32.69	29.31	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163453	8453.92	32.76	29.32	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163455	8455.976	32.82	29.32	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163457	8458.015	32.85	29.34	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163459	8460.067	32.91	29.34	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163501	8462.115	32.94	29.36	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163503	8464.165	33.0	29.37	30.0	1	0.25	0.0	0.5	0.75	0.0
20200714 163505	8466.211	33.06	29.38	30.0	1	0.25	0.0	0.5	0.75	0.0
